title,description,published date,url,publisher
US COVID markers show more declines | CIDRAP - University of Minnesota Twin Cities,US COVID markers show more declines | CIDRAP  University of Minnesota Twin Cities,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmNpZHJhcC51bW4uZWR1L2NvdmlkLTE5L3VzLWNvdmlkLW1hcmtlcnMtc2hvdy1tb3JlLWRlY2xpbmVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cidrap.umn.edu', 'title': 'University of Minnesota Twin Cities'}"
Effect of monovalent COVID-19 vaccines on viral interference between SARS-CoV-2 and several DNA viruses in ... - Nature.com,Effect of monovalent COVID-19 vaccines on viral interference between SARS-CoV-2 and several DNA viruses in ...  Nature.com,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTQxLTAyMy0wMDczOS0y0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
"SARS-CoV-2 Caused More, Deadlier Cases of Sepsis Than Thought - Harvard Medical School","SARS-CoV-2 Caused More, Deadlier Cases of Sepsis Than Thought  Harvard Medical School","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vaG1zLmhhcnZhcmQuZWR1L25ld3Mvc2Fycy1jb3YtMi1jYXVzZWQtbW9yZS1kZWFkbGllci1jYXNlcy1zZXBzaXMtdGhvdWdodNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://hms.harvard.edu', 'title': 'Harvard Medical School'}"
"Minnesota surpasses 15,000 deaths due to COVID-19 - CBS News","Minnesota surpasses 15,000 deaths due to COVID-19  CBS News","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmNic25ld3MuY29tL21pbm5lc290YS9uZXdzL21pbm5lc290YS0xNTAwMC1jb3ZpZC0xOS1kZWF0aC10b2xsL9IBT2h0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9taW5uZXNvdGEvbmV3cy9taW5uZXNvdGEtMTUwMDAtY292aWQtMTktZGVhdGgtdG9sbC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbsnews.com', 'title': 'CBS News'}"
"What to know about fall flu, coronavirus and RSV vaccines for kids - The Washington Post","What to know about fall flu, coronavirus and RSV vaccines for kids  The Washington Post","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9oZWFsdGgvMjAyMy8wOS8yOS9mbHUtY292aWQtcnN2LXZhY2NpbmVzLWtpZHMtZmFsbC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
"Around 1.8 million Americans received COVID shots last week, IQVIA says - Reuters","Around 1.8 million Americans received COVID shots last week, IQVIA says  Reuters","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9oZWFsdGhjYXJlLXBoYXJtYWNldXRpY2Fscy9hcm91bmQtMTgtbWxuLWFtZXJpY2Fucy1yZWNlaXZlZC1jb3ZpZC1zaG90cy1sYXN0LXdlZWstaXF2aWEtMjAyMy0wOS0yOS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Healthy Eating Habits to Help Ease Long Covid Energy Slumps - Bloomberg,Healthy Eating Habits to Help Ease Long Covid Energy Slumps  Bloomberg,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA5LTI5L2hlYWx0aHktZWF0aW5nLWhhYml0cy10by1oZWxwLWVhc2UtbG9uZy1jb3ZpZC1lbmVyZ3ktc2x1bXBz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
LAUSD scraps COVID vaccine mandate for employees - KABC-TV,LAUSD scraps COVID vaccine mandate for employees  KABC-TV,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vYWJjNy5jb20vbGF1c2QtZHJvcHMtY292aWQtMTktdmFjY2luZS1tYW5kYXRlLXNjaG9vbC1zdHVkZW50cy1sb3MtYW5nZWxlcy8xMzg0NTA1Ni_SAV9odHRwczovL2FiYzcuY29tL2FtcC9sYXVzZC1kcm9wcy1jb3ZpZC0xOS12YWNjaW5lLW1hbmRhdGUtc2Nob29sLXN0dWRlbnRzLWxvcy1hbmdlbGVzLzEzODQ1MDU2Lw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abc7.com', 'title': 'KABC-TV'}"
"56,000 Michigan kids could lose child care as federal COVID funding ends - Bridge Michigan","56,000 Michigan kids could lose child care as federal COVID funding ends  Bridge Michigan","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJyaWRnZW1pLmNvbS9jaGlsZHJlbi1mYW1pbGllcy81NjAwMC1taWNoaWdhbi1raWRzLWNvdWxkLWxvc2UtY2hpbGQtY2FyZS1mZWRlcmFsLWNvdmlkLWZ1bmRpbmctZW5kc9IBc2h0dHBzOi8vd3d3LmJyaWRnZW1pLmNvbS9jaGlsZHJlbi1mYW1pbGllcy81NjAwMC1taWNoaWdhbi1raWRzLWNvdWxkLWxvc2UtY2hpbGQtY2FyZS1mZWRlcmFsLWNvdmlkLWZ1bmRpbmctZW5kcz9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bridgemi.com', 'title': 'Bridge Michigan'}"
"One in 20 Covid Patients Used Ivermectin, Hydroxychloroquine as Treatment - Bloomberg","One in 20 Covid Patients Used Ivermectin, Hydroxychloroquine as Treatment  Bloomberg","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wOS0yOS8xLWluLTIwLWNvdmlkLXBhdGllbnRzLXVzZWQtdW5wcm92ZW4tZHJ1Z3MtYWZ0ZXItdmlyYWwtbWlzaW5mb3JtYXRpb24tY2FtcGFpZ25z0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
"More young, healthy people should be getting Paxlovid when they get Covid - Vox.com","More young, healthy people should be getting Paxlovid when they get Covid  Vox.com","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnZveC5jb20vaGVhbHRoLzIwMjMvOS8yOS8yMzg5NTYxMy9wYXhsb3ZpZC15b3VuZy1oZWFsdGh5LWxvdy1yaXNrLW5pcm1hdHJlbHZpci1yaXRvbmF2aXLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.vox.com', 'title': 'Vox.com'}"
Will Swabbing Your Nose and Throat Give You a More Accurate Result COVID Test Result? - Verywell Health,Will Swabbing Your Nose and Throat Give You a More Accurate Result COVID Test Result?  Verywell Health,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnZlcnl3ZWxsaGVhbHRoLmNvbS9kb2VzLXN3YWJiaW5nLXRoZS1ub3NlLWFuZC10aHJvYXQtaW1wcm92ZS1jb3ZpZC1yZXN1bHRzLTc5NzU1NTjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.verywellhealth.com', 'title': 'Verywell Health'}"
"What Is COVID-19? Symptoms, Causes, Diagnosis, Treatment, and Prevention - Everyday Health","What Is COVID-19? Symptoms, Causes, Diagnosis, Treatment, and Prevention  Everyday Health","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmV2ZXJ5ZGF5aGVhbHRoLmNvbS9pbmZlY3Rpb3VzLWRpc2Vhc2VzL2NvdmlkLTE5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.everydayhealth.com', 'title': 'Everyday Health'}"
Using Trusted Community Networks to Vaccinate Older Persons Against COVID-19 - JSI,Using Trusted Community Networks to Vaccinate Older Persons Against COVID-19  JSI,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmpzaS5jb20vdXNpbmctdHJ1c3RlZC1jb21tdW5pdHktbmV0d29ya3MtdG8tdmFjY2luYXRlLW9sZGVyLXBlcnNvbnMtYWdhaW5zdC1jb3ZpZC0xOS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.jsi.com', 'title': 'JSI'}"
Purchasing channels evolve for high-end spirits post-Covid - IWSR,Purchasing channels evolve for high-end spirits post-Covid  IWSR,"Thu, 28 Sep 2023 21:41:13 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZWl3c3IuY29tL3B1cmNoYXNpbmctY2hhbm5lbHMtZXZvbHZlLWZvci1oaWdoLWVuZC1zcGlyaXRzLXBvc3QtY292aWQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theiwsr.com', 'title': 'IWSR'}"
Access to free COVID vaccine for uninsured and underinsured Philadelphians | Board of Health - City of Philadelphia (.gov),Access to free COVID vaccine for uninsured and underinsured Philadelphians | Board of Health  City of Philadelphia (.gov),"Thu, 28 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnBoaWxhLmdvdi8yMDIzLTA5LTI4LWFjY2Vzcy10by1mcmVlLWNvdmlkLXZhY2NpbmUtZm9yLXVuaW5zdXJlZC1hbmQtdW5kZXJpbnN1cmVkLXBoaWxhZGVscGhpYW5zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.phila.gov', 'title': 'City of Philadelphia (.gov)'}"
"SARS-CoV-2 infects coronary arteries, increases plaque inflammation - National Institutes of Health (NIH) (.gov)","SARS-CoV-2 infects coronary arteries, increases plaque inflammation  National Institutes of Health (NIH) (.gov)","Thu, 28 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3Lm5paC5nb3YvbmV3cy1ldmVudHMvbmV3cy1yZWxlYXNlcy9zYXJzLWNvdi0yLWluZmVjdHMtY29yb25hcnktYXJ0ZXJpZXMtaW5jcmVhc2VzLXBsYXF1ZS1pbmZsYW1tYXRpb27SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nih.gov', 'title': 'National Institutes of Health (NIH) (.gov)'}"
WellSpan begins scheduling appointments for new COVID-19 vaccine - WellSpan Health,WellSpan begins scheduling appointments for new COVID-19 vaccine  WellSpan Health,"Thu, 28 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LndlbGxzcGFuLm9yZy9uZXdzL3N0b3J5L3dlbGxzcGFuLWJlZ2lucy1zY2hlZHVsaW5nLWFwcG9pbnRtZW50cy1mb3ItbmV3LWNvdmlkLTE5LXZhY2NpbmUvTjEyNDg50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wellspan.org', 'title': 'WellSpan Health'}"
New COVID-19 Vaccine - Health - City of Cincinnati (.gov),New COVID-19 Vaccine - Health  City of Cincinnati (.gov),"Thu, 28 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LmNpbmNpbm5hdGktb2guZ292L2hlYWx0aC9jaGQtbmV3cy9uZXctY292aWQtMTktdmFjY2luZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cincinnati-oh.gov', 'title': 'City of Cincinnati (.gov)'}"
