title,description,published date,url,publisher
"Federal COVID relief for schools dwindles, as learning loss persists - Chalkbeat","Federal COVID relief for schools dwindles, as learning loss persists  Chalkbeat","Tue, 05 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNoYWxrYmVhdC5vcmcvMjAyMy85LzYvMjM4NTExNDMvY292aWQtcmVsaWVmLXNjaG9vbHMtZXNzZXItc3BlbmRpbmctbGVhcm5pbmctbG9zcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.chalkbeat.org', 'title': 'Chalkbeat'}"
COVID-19 outbreaks in Australian residential aged care facilities – 13 July 2023 - Department of Health,COVID-19 outbreaks in Australian residential aged care facilities – 13 July 2023  Department of Health,"Fri, 14 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5oZWFsdGguZ292LmF1L3Jlc291cmNlcy9wdWJsaWNhdGlvbnMvY292aWQtMTktb3V0YnJlYWtzLWluLWF1c3RyYWxpYW4tcmVzaWRlbnRpYWwtYWdlZC1jYXJlLWZhY2lsaXRpZXMtMTMtanVseS0yMDIzP2xhbmd1YWdlPWVu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.health.gov.au', 'title': 'Department of Health'}"
Where Can I Find the New COVID Vaccine Near Me? - KQED,Where Can I Find the New COVID Vaccine Near Me?  KQED,"Wed, 13 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmtxZWQub3JnL25ld3MvMTE5NjA2MzAvZnJlZS1uZXctY292aWQtdmFjY2luZS1uZWFyLW1lLTIwMjPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kqed.org', 'title': 'KQED'}"
"Covid-19, flu, RSV vaccines: Who should get them and when - CNBC","Covid-19, flu, RSV vaccines: Who should get them and when  CNBC","Tue, 12 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMTIvY292aWQtMTktZmx1LXJzdi12YWNjaW5lcy13aG8tc2hvdWxkLWdldC10aGVtLWFuZC13aGVuLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
Texas Supreme Court says Gov. Greg Abbott's COVID ban on local mask rules was lawful - The Texas Tribune,Texas Supreme Court says Gov. Greg Abbott's COVID ban on local mask rules was lawful  The Texas Tribune,"Fri, 30 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAyMy8wNi8zMC90ZXhhcy1zdXByZW1lLWNvdXJ0LWdyZWctYWJib3R0LWNvdmlkLW1hc2tzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
Pfizer expects updated Covid-19 vaccines to be approved by end of August - CNN,Pfizer expects updated Covid-19 vaccines to be approved by end of August  CNN,"Wed, 02 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL2hlYWx0aC8yMDIzLzA4LzAyL2V4cC1wZml6ZXItY292aWQtdmFjY2luZS11cGRhdGVkLWNodXJjaC0wODAyMDJhc2VnMS1jbm5pLXdvcmxkLmNubtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
FDA approves updated COVID vaccines for this fall - The Associated Press,FDA approves updated COVID vaccines for this fall  The Associated Press,"Mon, 11 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2NvdmlkLXZhY2NpbmVzLWNvcm9uYXZpcnVzLTIzNGYyN2M3NDQzOGZiNDgxMmEwMTRkYmQ5OGRkYmRl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
CDC tracking new COVID variant BA.2.86 after highly mutated strain reported in Michigan - CBS News,CDC tracking new COVID variant BA.2.86 after highly mutated strain reported in Michigan  CBS News,"Fri, 18 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvbmV3LWNvdmlkLXZhcmlhbnQtYmEyODYtd2hvLW1vbml0b3Jpbmcv0gFIaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3MvbmV3LWNvdmlkLXZhcmlhbnQtYmEyODYtd2hvLW1vbml0b3Jpbmcv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbsnews.com', 'title': 'CBS News'}"
"Covid Continues to Rise, but Experts Remain Optimistic - The New York Times","Covid Continues to Rise, but Experts Remain Optimistic  The New York Times","Thu, 07 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDkvMDcvaGVhbHRoL2NvdmlkLWRlYXRocy1ob3NwaXRhbGl6YXRpb25zLXZhY2NpbmVzLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
CIA 'looking into' allegations connected to COVID-19 origins - ABC News,CIA 'looking into' allegations connected to COVID-19 origins  ABC News,"Wed, 13 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvY2lhLWFsbGVnYXRpb25zLWNvbm5lY3RlZC1jb3ZpZC0xOS1vcmlnaW5zL3N0b3J5P2lkPTEwMzE2MjEzM9IBW2h0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL1VTL2NpYS1hbGxlZ2F0aW9ucy1jb25uZWN0ZWQtY292aWQtMTktb3JpZ2lucy9zdG9yeT9pZD0xMDMxNjIxMzM?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
More COVID-19 studies suggest BA.2.86 may be less immune-evasive than feared - University of Minnesota Twin Cities,More COVID-19 studies suggest BA.2.86 may be less immune-evasive than feared  University of Minnesota Twin Cities,"Tue, 05 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNpZHJhcC51bW4uZWR1L2NvdmlkLTE5L21vcmUtY292aWQtMTktc3R1ZGllcy1zdWdnZXN0LWJhMjg2LW1heS1iZS1sZXNzLWltbXVuZS1ldmFzaXZlLWZlYXJlZNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cidrap.umn.edu', 'title': 'University of Minnesota Twin Cities'}"
Measuring the Accuracy of PCR Tests Can Improve Health Care Beyond COVID-19 - NIST,Measuring the Accuracy of PCR Tests Can Improve Health Care Beyond COVID-19  NIST,"Wed, 13 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm5pc3QuZ292L2Jsb2dzL3Rha2luZy1tZWFzdXJlL21lYXN1cmluZy1hY2N1cmFjeS1wY3ItdGVzdHMtY2FuLWltcHJvdmUtaGVhbHRoLWNhcmUtYmV5b25kLWNvdmlkLTE50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nist.gov', 'title': 'NIST'}"
Recent Grad Earns Scholarship To Pursue COVID-19 Research in London - UVA Today,Recent Grad Earns Scholarship To Pursue COVID-19 Research in London  UVA Today,"Tue, 08 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vbmV3cy52aXJnaW5pYS5lZHUvY29udGVudC9yZWNlbnQtZ3JhZC1lYXJucy1zY2hvbGFyc2hpcC1wdXJzdWUtY292aWQtMTktcmVzZWFyY2gtbG9uZG9u0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.virginia.edu', 'title': 'UVA Today'}"
"Deadly, COVID-style pandemic could easily start in US, report finds - USA TODAY","Deadly, COVID-style pandemic could easily start in US, report finds  USA TODAY","Sat, 22 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvbmV3cy9oZWFsdGgvMjAyMy8wNy8yMi9kZWFkbHktY292aWQtc3R5bGUtcGFuZGVtaWMtY291bGQtZWFzaWx5LXN0YXJ0LWluLXVzLXJlcG9ydC1maW5kcy83MDQ0Mjc4NjAwNy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
Will the New COVID Boosters Protect Against the Pirola Variant? - Northeastern University,Will the New COVID Boosters Protect Against the Pirola Variant?  Northeastern University,"Thu, 31 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjMvMDgvMzEvbmV3LWNvdmlkLWJvb3N0ZXItcGlyb2xhLXZhcmlhbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.northeastern.edu', 'title': 'Northeastern University'}"
How to Get Paxlovid for COVID in 2023 - Verywell Health,How to Get Paxlovid for COVID in 2023  Verywell Health,"Tue, 22 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnZlcnl3ZWxsaGVhbHRoLmNvbS9ob3ctdG8tZ2V0LXBheGxvdmlkLTc2OTMwMzPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.verywellhealth.com', 'title': 'Verywell Health'}"
What to Know About the New COVID-19 Booster Shots Planned for Next Month - U.S. News & World Report,What to Know About the New COVID-19 Booster Shots Planned for Next Month  U.S. News & World Report,"Wed, 30 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy51c25ld3MuY29tL25ld3MvaGVhbHRoLW5ld3MvYXJ0aWNsZXMvMjAyMy0wOC0zMC9leHBsYWluZXItd2hhdC10by1rbm93LWFib3V0LXRoZS1uZXctY292aWQtMTktYm9vc3Rlci1zaG90cy1wbGFubmVkLWZvci1mYWxs0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usnews.com', 'title': 'U.S. News & World Report'}"
Biden says he will request more funding for a new COVID-19 vaccine - PBS NewsHour,Biden says he will request more funding for a new COVID-19 vaccine  PBS NewsHour,"Fri, 25 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvcG9saXRpY3MvcHJlc2lkZW50LWpvZS1iaWRlbi1zYXlzLWhlLXdpbGwtcmVxdWVzdC1tb3JlLWZ1bmRpbmctZm9yLWEtbmV3LWNvdmlkLTE5LXZhY2NpbmXSAXpodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9wb2xpdGljcy9wcmVzaWRlbnQtam9lLWJpZGVuLXNheXMtaGUtd2lsbC1yZXF1ZXN0LW1vcmUtZnVuZGluZy1mb3ItYS1uZXctY292aWQtMTktdmFjY2luZQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pbs.org', 'title': 'PBS NewsHour'}"
"Impact of COVID-19, cancer survivorship and patient-provider communication on mental health in the US Difference-In ... - Nature.com","Impact of COVID-19, cancer survivorship and patient-provider communication on mental health in the US Difference-In ...  Nature.com","Wed, 30 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQ0MTg0LTAyMy0wMDAzNC140gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
The Covid Test Company That Got Into the Migrant Business - The New York Times,The Covid Test Company That Got Into the Migrant Business  The New York Times,"Tue, 01 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDgvMDEvbnlyZWdpb24vdGhlLWNvdmlkLXRlc3QtY29tcGFueS10aGF0LWdvdC1pbnRvLXRoZS1taWdyYW50LWJ1c2luZXNzLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Covid EG.5 Subvariant Surge: Is Heat to Blame? - Bloomberg,Covid EG.5 Subvariant Surge: Is Heat to Blame?  Bloomberg,"Wed, 09 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA4LTA5L2NvdmlkLWVnLTUtc3VidmFyaWFudC1zdXJnZS1pcy1oZWF0LXRvLWJsYW1l0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
AIM concludes enrolment in trial to treat post-Covid conditions - Clinical Trials Arena,AIM concludes enrolment in trial to treat post-Covid conditions  Clinical Trials Arena,"Wed, 09 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LmNsaW5pY2FsdHJpYWxzYXJlbmEuY29tL25ld3MvYWltLWVucm9sbWVudC1wb3N0LWNvdmlkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.clinicaltrialsarena.com', 'title': 'Clinical Trials Arena'}"
Resilient biomedical scientists' careers took a hit during pandemic - Northwestern Now,Resilient biomedical scientists' careers took a hit during pandemic  Northwestern Now,"Wed, 09 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vbmV3cy5ub3J0aHdlc3Rlcm4uZWR1L3N0b3JpZXMvMjAyMy8wOC9yZXNpbGllbnQtYmlvbWVkaWNhbC1zY2llbnRpc3RzLWNhcmVlcnMtdG9vay1hLWhpdC1kdXJpbmctcGFuZGVtaWMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.northwestern.edu', 'title': 'Northwestern Now'}"
Walgreens Now Offering Updated COVID-19 Vaccine Appointments - Walgreens Boots Alliance,Walgreens Now Offering Updated COVID-19 Vaccine Appointments  Walgreens Boots Alliance,"Tue, 12 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy53YWxncmVlbnNib290c2FsbGlhbmNlLmNvbS9uZXdzLW1lZGlhL3ByZXNzLXJlbGVhc2VzLzIwMjMvd2FsZ3JlZW5zLW5vdy1vZmZlcmluZy11cGRhdGVkLWNvdmlkLTE5LXZhY2NpbmUtYXBwb2ludG1lbnRz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.walgreensbootsalliance.com', 'title': 'Walgreens Boots Alliance'}"
The impact of COVID-19 and anti-immigration policy on an undocumented student in the United States: a qualitative ... - Journal of Global Health Reports,The impact of COVID-19 and anti-immigration policy on an undocumented student in the United States: a qualitative ...  Journal of Global Health Reports,"Thu, 14 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5qb2doci5vcmcvYXJ0aWNsZS83NTE2OC10aGUtaW1wYWN0LW9mLWNvdmlkLTE5LWFuZC1hbnRpLWltbWlncmF0aW9uLXBvbGljeS1vbi1hbi11bmRvY3VtZW50ZWQtc3R1ZGVudC1pbi10aGUtdW5pdGVkLXN0YXRlcy1hLXF1YWxpdGF0aXZlLWNhc2Utc3R1ZHnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.joghr.org', 'title': 'Journal of Global Health Reports'}"
How Long Can You Test Positive for COVID-19? - Health.com,How Long Can You Test Positive for COVID-19?  Health.com,"Fri, 11 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmhlYWx0aC5jb20vY29uZGl0aW9uL2luZmVjdGlvdXMtZGlzZWFzZXMvY29yb25hdmlydXMvaG93LWxvbmctY2FuLXlvdS10ZXN0LXBvc2l0aXZlLWZvci1jb3ZpZC0xOdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.health.com', 'title': 'Health.com'}"
What to Know About ﻿the ﻿BA.2.86 'Pirola' Variant - AARP,What to Know About ﻿the ﻿BA.2.86 'Pirola' Variant  AARP,"Tue, 29 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmFhcnAub3JnL2hlYWx0aC9jb25kaXRpb25zLXRyZWF0bWVudHMvaW5mby0yMDIzL2xhdGVzdC1jb3ZpZC12YXJpYW50LWJhMjg2Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aarp.org', 'title': 'AARP'}"
Who should get the new covid vaccine booster and when - The Washington Post,Who should get the new covid vaccine booster and when  The Washington Post,"Mon, 11 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9oZWFsdGgvMjAyMy8wOS8xMS9uZXctY292aWQtYm9vc3Rlci_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
"How a secret Chinese-run lab in California illegally stored vials of COVID-19, other diseases - Sacramento Bee","How a secret Chinese-run lab in California illegally stored vials of COVID-19, other diseases  Sacramento Bee","Mon, 07 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LnNhY2JlZS5jb20vbmV3cy9jYWxpZm9ybmlhL2FydGljbGUyNzc5NDk0NjguaHRtbNIBPGh0dHBzOi8vYW1wLnNhY2JlZS5jb20vbmV3cy9jYWxpZm9ybmlhL2FydGljbGUyNzc5NDk0NjguaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sacbee.com', 'title': 'Sacramento Bee'}"
"Covid-19 in Vermont: Answers on the new variant, testing, vaccines and more - Vermont Public","Covid-19 in Vermont: Answers on the new variant, testing, vaccines and more  Vermont Public","Wed, 30 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnZlcm1vbnRwdWJsaWMub3JnL2xvY2FsLW5ld3MvMjAyMy0wOC0yOS9hbnN3ZXJpbmcteW91ci1xdWVzdGlvbnMtYWJvdXQtY292aWQtMTktaW4tdmVybW9udC10aGlzLWZhbGzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.vermontpublic.org', 'title': 'Vermont Public'}"
"FDA Approves, CDC Panel Recommends New COVID-19 Vaccines to Protect against Variants - American College of Surgeons","FDA Approves, CDC Panel Recommends New COVID-19 Vaccines to Protect against Variants  American College of Surgeons","Tue, 12 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyQFodHRwczovL3d3dy5mYWNzLm9yZy9mb3ItbWVkaWNhbC1wcm9mZXNzaW9uYWxzL25ld3MtcHVibGljYXRpb25zL25ld3MtYW5kLWFydGljbGVzL2Fjcy1icmllZi9zZXB0ZW1iZXItMTItMjAyMy1pc3N1ZS9mZGEtYXBwcm92ZXMtY2RjLXBhbmVsLXJlY29tbWVuZHMtbmV3LWNvdmlkLTE5LXZhY2NpbmVzLXRvLXByb3RlY3QtYWdhaW5zdC12YXJpYW50cy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.facs.org', 'title': 'American College of Surgeons'}"
UN General Assembly High-Level Meetings on health 2023 - World Health Organization (WHO),UN General Assembly High-Level Meetings on health 2023  World Health Organization (WHO),"Wed, 20 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3Lndoby5pbnQvbmV3cy1yb29tL2V2ZW50cy9kZXRhaWwvMjAyMy8wOS8yMC9kZWZhdWx0LWNhbGVuZGFyL3VuLWdlbmVyYWwtYXNzZW1ibHktaGlnaC1sZXZlbC1tZWV0aW5ncy1vbi1oZWFsdGgtMjAyM9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.who.int', 'title': 'World Health Organization (WHO)'}"
